telemetry_id,vehicle_id,recorded_at,soc,soh,voltage_v,current_a,temperature_c,charge_cycles,failure_risk_score
3474,5,2020-02-06 04:15:00,0.942582158987709,0.925595283166152,387.3067953445607,-20.00257573156056,29.07303383790122,194.26057179737057,0
3475,1,2020-02-06 04:30:00,0.8476036750659096,0.938777817702699,382.8511961748654,-24.41473493867909,28.4730712345256,175.92740309182184,0
3476,2,2020-02-06 04:45:00,0.8283044144454086,0.9405986663911754,364.75883246694576,-12.129720447737585,27.36837256440398,684.6291285658622,0
3477,3,2020-02-06 05:00:00,0.0667823868489992,0.9981507268354112,396.2452711676928,-45.33596279586824,27.965874295759285,143.75259923726236,0
3478,4,2020-02-06 05:15:00,0.937279142567516,0.9947404849370728,381.3410434032165,-26.381795705922457,27.97091469026181,143.13897318284762,0
3479,5,2020-02-06 05:30:00,0.8912681082433699,0.4499851173380952,385.3639705859929,-42.33137011158343,30.08415497357315,127.75548578318724,0
3480,1,2020-02-06 05:45:00,0.962773424585494,0.9306314374496782,373.6554797138374,-12.000391490599256,26.382166793463053,160.6893551200858,1
3481,2,2020-02-06 06:00:00,0.9390627229750006,0.951666489600479,385.7452029040637,-11.882150370186515,27.259888239418988,163.4141279825325,1
3482,3,2020-02-06 06:15:00,0.9405034675684416,0.960787262846894,353.93690978919403,-143.27489410803423,30.628775841192624,166.17050946223526,0
3483,4,2020-02-06 06:30:00,0.904037218022388,0.9390453491025594,204.826178643324,-14.614381021643505,28.496662351608023,663.2385295398063,0
3484,5,2020-02-06 06:45:00,0.0252108413132382,0.9660428572175728,389.1965429510078,-13.5348883118004,52.77064514935087,166.2674598583334,0
3485,1,2020-02-06 07:00:00,0.9282889492669164,0.9422027520475365,354.90693352617865,-11.661342485665251,33.97818722210776,105.725380841916,0
3486,2,2020-02-06 07:15:00,0.860831779778906,0.9187576096533476,378.9427061657375,-25.48616756628151,32.78225192333515,186.06813259609396,0
3487,3,2020-02-06 07:30:00,0.9934073524569754,0.9889343841690672,365.4178019514963,-41.11031804544452,33.672599965483585,175.7085366165573,0
3488,4,2020-02-06 07:45:00,0.9237327392582954,0.9343620041145352,232.3650047908786,-41.07982773086215,31.28453391149928,171.30023741357726,0
3489,5,2020-02-06 08:00:00,0.9848248358492856,0.9139522739455728,350.8545870722036,-131.3135199055955,29.468693532196934,193.7726560086436,0
3490,1,2020-02-06 08:15:00,0.9923631792038272,0.5341609009787537,352.45244152296124,-36.65999382365584,33.7153168111181,194.83742955861112,0
3491,2,2020-02-06 08:30:00,0.8680722865590069,0.9517534369158768,373.17619092681554,-10.011357356496092,47.33743063110786,198.9400462504389,0
3492,3,2020-02-06 08:45:00,0.978798404828956,0.992016915633992,384.9880232073456,-40.92711520947107,33.14423604667495,116.67426596098778,0
3493,4,2020-02-06 09:00:00,0.1595967620712708,0.986881213173092,355.30450845776903,-29.34655839174848,33.87881226515607,189.99674086572412,0
3494,5,2020-02-06 09:15:00,0.0311337017604549,0.992081982674718,377.10586986941263,-27.543394632173307,30.5904445203087,155.73920284311697,0
3495,1,2020-02-06 09:30:00,0.9278652269397588,0.9350617984060764,385.855285974358,-26.722563271437668,32.822960974182294,154.09650463017277,0
3496,2,2020-02-06 09:45:00,0.85530421572832,0.999891179587892,377.3410117681853,-129.39669136511793,28.928353754778783,114.67432961872156,0
3497,3,2020-02-06 10:00:00,0.1107997016621035,0.9797899677435744,382.8278913365187,-42.38018246708291,58.82936615600026,116.89039301762,1
3498,4,2020-02-06 10:15:00,0.0432616965444657,0.9453004206150564,365.8872040637084,-34.83978590128623,34.89906690310474,164.17206077366563,1
3499,5,2020-02-06 10:30:00,0.8584812027290375,0.9702879484751674,246.00516809605173,-139.74331712836263,50.306909773630615,698.4540393883071,0
3500,1,2020-02-06 10:45:00,0.8544130160961987,0.9893051563994468,379.7392354526591,-198.16828294024083,30.124514434982736,114.63511763840673,0
3501,2,2020-02-06 11:00:00,0.9705051709150284,0.9199583124488312,370.4783457435661,-21.62204756400786,25.84925596202862,106.61551683250002,0
3502,3,2020-02-06 11:15:00,0.9099946206710248,0.4386320630265785,369.5194590603261,-19.57303243611996,30.395502437994928,545.7022262518923,0
3503,4,2020-02-06 11:30:00,0.1240796440312472,0.909020199979076,381.097418007916,-19.698383673910595,31.475716301687164,160.5173913256148,0
3504,5,2020-02-06 11:45:00,0.8676008599054856,0.9496501628215752,371.30836011746766,-48.577875811698135,27.572382093718304,165.91446842578358,0
3505,1,2020-02-06 12:00:00,0.1551681082565823,0.967954657957005,392.65607167486655,-112.73356701337586,28.99298509086877,192.87971285348587,0
3506,2,2020-02-06 12:15:00,0.9620298067100536,0.9293700554610416,390.163107283828,-22.99100368666936,34.41018122610258,120.32691588045984,0
3507,3,2020-02-06 12:30:00,0.0988777615842638,0.912284281299486,379.44538561723306,-26.943836064765023,32.13005633136882,102.9045507525111,0
3508,4,2020-02-06 12:45:00,0.8662641855684111,0.9182490779508304,357.24585409791786,-13.232133714892504,26.51252732809384,536.6773409091969,0
3509,5,2020-02-06 13:00:00,0.8880032821773766,0.9262859359101904,236.33965446239617,-14.933880584316256,50.99183049021136,173.37358155505115,1
3510,1,2020-02-06 13:15:00,0.8728132407670661,0.4580259470330248,356.8298338759875,-30.534983874586903,30.501494492189945,132.71106846651458,0
3511,2,2020-02-06 13:30:00,0.922753090049326,0.972016307794571,354.0372572473184,-17.62524927318863,33.454251228950135,118.62078396749568,0
3512,3,2020-02-06 13:45:00,0.9879716393729876,0.9240506177719444,366.405366807944,-44.51007593134864,48.58874585929469,165.13061454410672,0
3513,4,2020-02-06 14:00:00,0.1238006914034417,0.9626695508509592,393.7681696883811,-22.001670251445557,26.00380717161161,187.28715421108487,0
3514,5,2020-02-06 14:15:00,0.9841184600260536,0.9252807817108076,379.8514699985575,-171.97966833935632,32.51600095682487,674.3604864856803,0
3515,1,2020-02-06 14:30:00,0.1954492059648708,0.9034422409156566,370.6346506264068,-20.49652521974859,27.704066581905437,101.25837436378104,0
3516,2,2020-02-06 14:45:00,0.1176707499599796,0.9364833521405452,229.17346775708927,-39.12699176958539,30.145762824217396,164.3541236727438,0
3517,3,2020-02-06 15:00:00,0.8963038755145386,0.9869123923306466,383.5628769016768,-110.48314937152794,32.19696237090825,154.59948181497674,0
3518,4,2020-02-06 15:15:00,0.9929174837317648,0.9512599572320264,371.617197856912,-139.2881510234809,25.61627805515245,145.62060945811493,0
3519,5,2020-02-06 15:30:00,0.9567131333353438,0.4778811267554501,381.5173241905092,-167.62839558828975,28.24278105253744,140.4101332799399,1
3520,1,2020-02-06 15:45:00,0.9908836094074296,0.9259980463967562,238.2582628529736,-27.166381447418345,28.3789206198112,109.79968089884176,0
3521,2,2020-02-06 16:00:00,0.9200595525106936,0.9846476350408272,359.91926919336635,-45.54855373230782,32.5240110149319,530.7005159486159,1
3522,3,2020-02-06 16:15:00,0.9652429658028108,0.9762507929821358,368.3378282616205,-122.64552641073918,27.55380587646997,169.209791432252,0
3523,4,2020-02-06 16:30:00,0.8331232068879078,0.9097460358592946,234.7242278007757,-20.385497547533618,27.33669752364293,102.75471248497976,0
3524,5,2020-02-06 16:45:00,0.8551839170244959,0.9735511914512448,369.3737858634441,-22.67674130936595,34.293171364701465,586.0285636455574,0
3525,1,2020-02-06 17:00:00,0.9828009037646518,0.991409123175736,369.0506935040871,-110.57965702850306,32.84662209613319,178.47368147605223,0
3526,2,2020-02-06 17:15:00,0.8574281443607343,0.9116444197782272,359.72921532586287,-24.07570837683538,26.314521087544083,142.12914923439365,1
3527,3,2020-02-06 17:30:00,0.034214880738735,0.9196735216982036,387.1597826528405,-44.73366386853665,29.62602977233523,144.04168438398227,0
3528,4,2020-02-06 17:45:00,0.93995178299186,0.944804613855892,393.4625325100611,-36.50128155679539,31.4395822518029,679.3308474705603,0
3529,5,2020-02-06 18:00:00,0.0891496732768776,0.9995049013491706,225.3791266291402,-45.12085542302871,25.209269277546777,144.80376046719536,0
3530,1,2020-02-06 18:15:00,0.9822753774272508,0.9542748013679928,376.0668141091944,-45.22930918243307,34.97828372425954,120.0126186612881,0
3531,2,2020-02-06 18:30:00,0.8420858416797454,0.990349537523362,219.79276894433784,-39.712295006364286,27.685822735391817,563.7678789632786,0
3532,3,2020-02-06 18:45:00,0.917120242551,0.9385604784100112,203.87535504733543,-45.56556949677684,27.78525150575283,116.1773636591263,0
3533,4,2020-02-06 19:00:00,0.881961857128324,0.9638484060300808,243.820281921875,-18.39624046472945,50.53102223511984,608.7281193248109,0
3534,5,2020-02-06 19:15:00,0.8992563893369258,0.9072239496134704,375.7577327864784,-42.83724886629631,29.02319897896222,169.62413932284443,0
3535,1,2020-02-06 19:30:00,0.9425874356116176,0.5046163516109237,360.61288192450746,-23.14159105260319,28.921015578729165,196.569563246744,0
3536,2,2020-02-06 19:45:00,0.8988998492022832,0.9077350756977876,355.8778026988157,-42.27421758269487,34.510611743448806,146.95141480527553,0
3537,3,2020-02-06 20:00:00,0.9557733904101948,0.9595862004820506,398.8713886534808,-11.887838242138445,26.52660219511409,156.27260959709778,0
3538,4,2020-02-06 20:15:00,0.8252446522299879,0.9413018719643376,204.8551613589896,-15.282083167024531,29.240291292921174,116.3798981649081,0
3539,5,2020-02-06 20:30:00,0.857761051644509,0.9437776161852972,398.5597235723211,-41.54603348398278,28.3288743800603,154.77980805289482,0
3540,1,2020-02-06 20:45:00,0.9748520709099352,0.9993158425607338,381.65130292602566,-12.326202119954822,27.43209834930145,106.6105579935552,1
3541,2,2020-02-06 21:00:00,0.849973715105217,0.9695539025839915,376.1795518623396,-37.37952136481686,33.15149085810133,129.02850133089382,0
3542,3,2020-02-06 21:15:00,0.8056648424762759,0.4094968582675312,394.1134566315218,-45.8269201544663,27.995802900842424,136.63919972715055,0
3543,4,2020-02-06 21:30:00,0.890581545155981,0.9058824655401791,229.67484113726624,-165.27164254010566,28.90176173476812,188.4609570803188,0
3544,5,2020-02-06 21:45:00,0.8675099516235232,0.961650424775529,389.0966022264384,-132.89537148003052,31.938647398741637,512.5927230904523,0
3545,1,2020-02-06 22:00:00,0.0093892339479631,0.9679834490735716,369.5144361415422,-19.50549138949476,34.393885853712874,110.15885323888924,0
3546,2,2020-02-06 22:15:00,0.8711988022265633,0.9075932087751178,378.6595940881761,-48.274099348736925,32.00737050745821,662.7045327474251,0
3547,3,2020-02-06 22:30:00,0.8495616382979175,0.4256435976622317,374.2704289714652,-49.15168345914932,27.708260422190865,101.81313416981874,0
3548,4,2020-02-06 22:45:00,0.9560446818581156,0.5624243753465239,394.43385126597775,-46.00206996813213,59.33165995862738,114.87170400533586,0
3549,5,2020-02-06 23:00:00,0.809922126618874,0.9287312694963352,390.9426054010169,-32.15637288419144,28.635753913568102,125.58394470531276,0
3550,1,2020-02-06 23:15:00,0.9011206733933752,0.9008616158236784,201.49938305662263,-38.34853123349544,30.5788535593121,155.9464851198637,0
3551,2,2020-02-06 23:30:00,0.9034361127869562,0.9099869933893776,379.32785071004565,-20.292964054909728,29.64035528108206,145.30572625143668,0
3552,3,2020-02-06 23:45:00,0.8099879104950336,0.9436020490365276,390.83259345006616,-164.15767047126923,29.60485245620435,166.05457968745085,0
3553,4,2020-02-07 00:00:00,0.8013185741213995,0.953377001424575,363.0677005440984,-48.632098274296894,32.57098536557459,160.88517221499916,0
3554,5,2020-02-07 00:15:00,0.9031702252788504,0.583648656661519,387.11644386152057,-13.593540634588976,25.72373752977737,116.74177969932958,0
3555,1,2020-02-07 00:30:00,0.9622554341655654,0.9524651654505446,367.918732471646,-14.996938408365253,26.85775767150981,158.9282434243949,0
3556,2,2020-02-07 00:45:00,0.8368739409987402,0.937417926219814,242.38503600363487,-48.17846584733095,26.405592302999157,506.3022222726272,0
3557,3,2020-02-07 01:00:00,0.8072887399389844,0.989527878106061,222.0931843496093,-38.8835201573156,31.34141453349664,178.7201520787903,0
3558,4,2020-02-07 01:15:00,0.8676783449525584,0.9303836610658704,219.3169551860596,-30.21108445759617,31.285560897654847,141.1380187342432,0
3559,5,2020-02-07 01:30:00,0.8793124782242259,0.549328723815484,369.43303297026665,-11.768675363770086,48.68067513556449,687.1000996110594,0
3560,1,2020-02-07 01:45:00,0.8752497897446576,0.9095552459702242,366.1632040543839,-36.29766399109935,26.56278262791912,635.4896871049564,0
3561,2,2020-02-07 02:00:00,0.9909550279308204,0.9402862518591272,207.91068494981667,-36.22760652550845,29.651128759006276,113.645730574938,0
3562,3,2020-02-07 02:15:00,0.8162054856022821,0.9592278019944868,368.0891086604597,-49.35960723178152,27.42181296014539,166.15642802875715,0
3563,4,2020-02-07 02:30:00,0.8832592562739309,0.981421930911313,371.6201963018478,-29.07495198987132,30.522343996704343,169.0518247247856,0
3564,5,2020-02-07 02:45:00,0.8541704082097009,0.9972640534368394,205.93299075416635,-29.622056130267325,34.35346585859349,199.25690185845409,0
3565,1,2020-02-07 03:00:00,0.8924452175597739,0.9372296621280558,387.29841885488594,-124.17968210109557,32.12133442634646,122.78760516796883,0
3566,2,2020-02-07 03:15:00,0.8682903754731086,0.9396949477655936,372.6276057576767,-42.83975530366702,25.695033020811213,185.16846728141476,0
3567,3,2020-02-07 03:30:00,0.8229445195356825,0.9292826438232692,393.3219891832763,-38.85686173990072,33.21437546834444,106.29776323365805,0
3568,4,2020-02-07 03:45:00,0.8713727727957428,0.417017985472894,387.64777517155335,-161.49483437477025,30.39798153471479,600.7943502770252,0
3569,5,2020-02-07 04:00:00,0.9642396023667512,0.9087868661702724,213.6526720255455,-123.7497350112795,59.84379346161161,145.7787702396774,0
3570,1,2020-02-07 04:15:00,0.0672368901029364,0.9295163073387812,209.84046201801607,-43.13203676021094,30.23011576903194,105.92494637953166,0
3571,2,2020-02-07 04:30:00,0.9660297703397128,0.425988337191572,360.4585324620793,-43.814136918117526,25.23929238033783,163.20219905000548,0
3572,3,2020-02-07 04:45:00,0.8809110659243735,0.9299247836517884,375.3338326320335,-24.106919328356064,27.446203296435613,154.3917296817452,0
3573,4,2020-02-07 05:00:00,0.8326165562616128,0.9122282964733498,382.0284062629613,-13.72906304523226,29.704307632933222,197.4103488742097,0
3574,5,2020-02-07 05:15:00,0.178470821944197,0.997733517110499,359.50933165753446,-22.789335359792933,28.714467330244915,114.26001287880196,0
3575,1,2020-02-07 05:30:00,0.0584610408396093,0.95464975361128,362.1216479250867,-37.255763984516754,32.28490276620855,530.0499829154089,0
3576,2,2020-02-07 05:45:00,0.9378341579218836,0.9372758035398252,358.904415944152,-29.579710713016112,29.036663342138688,123.2089999396646,0
3577,3,2020-02-07 06:00:00,0.8808260324907923,0.96244849672851,356.3008003516178,-26.53475418747557,27.926603369836617,629.2323706230255,1
3578,4,2020-02-07 06:15:00,0.9485050593846588,0.905599289307282,367.3547395490038,-29.35718268105103,33.55347182841254,514.4787930137583,0
3579,5,2020-02-07 06:30:00,0.9214569806297248,0.998416826885861,368.0750663636786,-22.83748427713487,27.04688590817561,130.89758567138227,1
3580,1,2020-02-07 06:45:00,0.9607095578288284,0.9512341843500034,371.6982099421157,-49.48334332562555,26.149598501434355,127.41259532202696,0
3581,2,2020-02-07 07:00:00,0.9137397260801298,0.9653931853696704,226.1774799233548,-24.70791895189642,31.74823967408796,121.15426281401258,0
3582,3,2020-02-07 07:15:00,0.9761992469802336,0.9641854538714963,374.5438213380094,-10.11062652030128,33.43534934831471,555.1767434311346,0
3583,4,2020-02-07 07:30:00,0.866909646224697,0.9547865321286296,369.7537927994133,-15.460876216396583,46.51969323501056,103.88106546532484,0
3584,5,2020-02-07 07:45:00,0.0184657493078698,0.9123789946625668,394.550917486734,-31.42187874014484,32.3711041804798,140.57815238371893,0
3585,1,2020-02-07 08:00:00,0.8785225088873548,0.900530034987489,356.3440613978471,-47.2682124084941,52.91739956406459,576.0156325089824,0
3586,2,2020-02-07 08:15:00,0.908482928939462,0.9910906030995944,357.0085244717165,-48.12303391057209,30.012857632089325,588.6455245791997,0
3587,3,2020-02-07 08:30:00,0.8885028711011872,0.9292547365799566,395.1437666626496,-189.9323696667601,27.218950467954407,116.34811238901044,0
3588,4,2020-02-07 08:45:00,0.979554879266481,0.9369327718527728,205.7140664783091,-192.98178092313915,49.903577683403896,163.33050031826065,0
3589,5,2020-02-07 09:00:00,0.982073864995028,0.9515035044205696,363.7776904160305,-49.89429120098265,33.654027720003484,197.58844400680428,0
3590,1,2020-02-07 09:15:00,0.8876665968235362,0.928269990516836,380.1598549997896,-23.24008971853413,33.988606201789395,182.77575162662575,0
3591,2,2020-02-07 09:30:00,0.0940818535776284,0.4612585580542952,356.0859553800836,-26.87858284843569,30.12668339157269,151.597568574409,0
3592,3,2020-02-07 09:45:00,0.9087019343435948,0.993987305374086,359.93370705487143,-34.39664450556015,27.07637930166277,111.08424834876256,0
3593,4,2020-02-07 10:00:00,0.8303323083889086,0.99134558039854,375.704860275154,-45.45651078678774,34.6788563090906,173.20403798080642,0
3594,5,2020-02-07 10:15:00,0.9768715659580978,0.9039538072041536,229.12523319791583,-23.171743582255083,51.65715741242076,180.01270196108356,1
3595,1,2020-02-07 10:30:00,0.9457002971732482,0.9495179778981424,368.0671628982323,-39.69048855752162,25.24932796698155,131.681878612974,0
3596,2,2020-02-07 10:45:00,0.887628020822326,0.9473995674783292,357.0973502632853,-146.7052567708824,29.1036128879658,110.01523013952284,0
3597,3,2020-02-07 11:00:00,0.8120699190465174,0.9046201049011996,390.5822135526394,-22.267357063297688,33.29298627019592,101.25304226538502,0
3598,4,2020-02-07 11:15:00,0.8810744249177971,0.9225111831832812,361.0288035776277,-115.3689571721458,32.71390073363545,198.2734688547993,0
3599,5,2020-02-07 11:30:00,0.8054002711679366,0.9029290258588988,360.7137797860875,-35.41693785864457,50.114621264206576,664.31959437949,1
3600,1,2020-02-07 11:45:00,0.8242742618547185,0.9238512719046816,375.5095387601885,-17.7345988298216,53.46033429722807,166.9813384428295,1
3601,2,2020-02-07 12:00:00,0.9747069627363786,0.9592645720223736,393.421378733158,-35.79524090925256,26.135441266492823,166.88615292051674,0
3602,3,2020-02-07 12:15:00,0.8668589903954202,0.934932905658518,395.622558149262,-35.058935241910824,27.6291146943865,179.27394406281834,1
3603,4,2020-02-07 12:30:00,0.9905892619436232,0.9892875423727174,382.5615619483061,-35.04609743862811,26.03482041385299,168.90717810131883,0
3604,5,2020-02-07 12:45:00,0.8378910073657393,0.9889683415306324,374.1586159526125,-12.58318522040667,30.357283582349165,187.2799958944202,0
3605,1,2020-02-07 13:00:00,0.9090080599901044,0.9155222778191148,201.02903421877784,-182.4056430804456,25.67527747314877,173.10353638423834,0
3606,2,2020-02-07 13:15:00,0.9369514718016102,0.9857406634379944,215.81574316599543,-48.7390653939474,27.40397703150818,188.99270512727276,0
3607,3,2020-02-07 13:30:00,0.9592917506948192,0.9200852479002456,376.0335490599059,-26.27898589132375,25.30756722905876,167.38723280100635,0
3608,4,2020-02-07 13:45:00,0.819904186225436,0.9661920170453618,357.39428965176586,-31.889480484468223,30.035405686894183,178.54895154697945,0
3609,5,2020-02-07 14:00:00,0.1196049642094674,0.4058138651335637,386.12243321885273,-12.121885293350076,28.860353458591373,620.773545619458,0
3610,1,2020-02-07 14:15:00,0.1744033688023227,0.9662486072560428,386.7978669079405,-21.3538723736383,28.053581107280937,165.0457492672448,0
3611,2,2020-02-07 14:30:00,0.8170280135100793,0.9821370966306786,397.7852414330887,-30.65831165234778,25.90371315723724,152.41584198282905,1
3612,3,2020-02-07 14:45:00,0.8623292058021896,0.9083210539975228,399.4964367208453,-13.80988457573163,27.435323698014145,144.5062271161177,0
3613,4,2020-02-07 15:00:00,0.9430448752064072,0.9129277783073552,374.97671736415526,-100.01917551870922,49.303081053189935,167.6612883411189,0
3614,5,2020-02-07 15:15:00,0.8703682399046236,0.990598291109144,353.1077523809791,-10.69310304519405,29.087541316462747,140.5526059829491,0
3615,1,2020-02-07 15:30:00,0.8544013400456141,0.9175168482666128,371.6325396033094,-26.964716451521497,55.51422609354232,556.6711655035011,1
3616,2,2020-02-07 15:45:00,0.9316127853594944,0.9171814251216392,393.7027748887271,-24.506127889242407,28.921410445046988,625.0667760626113,0
3617,3,2020-02-07 16:00:00,0.9786487571135724,0.99461354961327,227.73258159183075,-39.83709494283816,30.255452675750064,171.10297378222452,0
3618,4,2020-02-07 16:15:00,0.843052586735062,0.969825373151078,376.5479380210998,-44.42284053027036,29.39235444472752,108.63160096229552,0
3619,5,2020-02-07 16:30:00,0.9524011700119722,0.402137117492756,369.7179070978007,-149.31327819483352,28.809347187454264,184.52683950286632,0
3620,1,2020-02-07 16:45:00,0.992228786093139,0.4466222083309199,370.2308365086935,-39.82817348557085,51.91762139359987,167.7460192028334,0
3621,2,2020-02-07 17:00:00,0.8041790235123429,0.93168193414184,364.3046054531652,-13.919001569519388,31.60748125286156,601.557520932982,0
3622,3,2020-02-07 17:15:00,0.86404067973135,0.9652195775808912,370.3247910335521,-29.630659448960213,25.48971393912216,173.18978881199382,1
3623,4,2020-02-07 17:30:00,0.9988306624774484,0.4032797592074906,394.9651110699915,-46.4295768664999,25.54317481659648,106.97522840502826,1
3624,5,2020-02-07 17:45:00,0.0748973693485493,0.9480283569928336,363.8240051491767,-26.80905059709844,25.22302205572496,198.4546774802622,0
3625,1,2020-02-07 18:00:00,0.8997902015702824,0.9400965460695524,396.24410415532736,-34.58105293339561,32.93732662726297,129.73994059677884,0
3626,2,2020-02-07 18:15:00,0.9403526742385244,0.9735598453282132,397.7158388607816,-25.826421576478147,25.7676062425284,167.9041627701843,0
3627,3,2020-02-07 18:30:00,0.8823284532437436,0.980397142684133,376.1311059819128,-19.59973709842933,34.46431644087461,144.94585800414043,0
3628,4,2020-02-07 18:45:00,0.1420580593853329,0.9741515354203854,393.8480644066358,-149.8913486805004,26.12030442422362,124.51037626415294,0
3629,5,2020-02-07 19:00:00,0.9779828934903332,0.9628866793052576,350.522306956324,-14.340203419683029,30.33739444256074,146.39290167126288,1
3630,1,2020-02-07 19:15:00,0.8847548747510414,0.9128549513120392,372.46070864289993,-120.94365308883962,30.314510607403253,657.3831435832844,0
3631,2,2020-02-07 19:30:00,0.95134292998306,0.977422278076948,378.5934801778976,-11.688737707982668,27.41121124032614,197.80161491799885,1
3632,3,2020-02-07 19:45:00,0.956396331896738,0.9105341390920824,375.8359400121786,-39.22016860285166,28.891057673584186,197.3849257205088,0
3633,4,2020-02-07 20:00:00,0.9953426129871674,0.9536468791503824,362.6397268092082,-43.26828027118708,34.132271331079096,547.8985202187768,0
3634,5,2020-02-07 20:15:00,0.9007699842202976,0.9206202674892628,369.1994982026312,-17.53047505333869,32.151508563873264,158.16126904577325,1
3635,1,2020-02-07 20:30:00,0.8339854495779986,0.9752053052517536,372.6528589022994,-37.10784486991032,47.43940580530928,193.09388049211125,0
3636,2,2020-02-07 20:45:00,0.9223296477642938,0.9544294979374002,350.86617663328866,-39.08688891243184,26.716243958204355,148.18768624320984,0
3637,3,2020-02-07 21:00:00,0.1614449760672128,0.948344529954586,377.55676501842777,-43.79868389032058,52.694071271098615,168.8655700553967,0
3638,4,2020-02-07 21:15:00,0.8952598845659419,0.9534112273120184,395.6191509918742,-41.10610182194196,45.91924331859504,154.79253637187395,0
3639,5,2020-02-07 21:30:00,0.9721511403879204,0.990074322120855,370.710262388369,-21.915993801850306,29.05593804827107,129.10641383718286,0
3640,1,2020-02-07 21:45:00,0.956668771094152,0.960014602156088,394.5569510597508,-12.183925047640123,26.207055473102468,544.629900814134,0
3641,2,2020-02-07 22:00:00,0.813231560501045,0.9771434271065916,389.2500600596945,-29.77537859481865,25.69395952205116,117.07774014955338,0
3642,3,2020-02-07 22:15:00,0.0448413415136923,0.9642244362408408,364.1004702688849,-29.630955720009204,33.27771819411095,192.8362897778428,0
3643,4,2020-02-07 22:30:00,0.807454446433209,0.999188194479002,365.43366574521576,-38.92980490443334,26.391691567827205,161.18247769278526,0
3644,5,2020-02-07 22:45:00,0.9572295535073816,0.9861093509190724,389.019400493415,-23.08757092311664,45.19559118356317,182.4999579813528,1
3645,1,2020-02-07 23:00:00,0.9868090631530092,0.9320080560545698,391.034902642329,-29.917958126413502,28.862306156215823,189.40822945114812,0
3646,2,2020-02-07 23:15:00,0.8532663845973039,0.9532319222281808,397.4995986401036,-126.6929045478633,34.529212741025766,508.8129163755341,1
3647,3,2020-02-07 23:30:00,0.9442196898472766,0.9698478672672444,387.9952106228103,-18.55965356567941,52.17665713668357,157.87740646961177,0
3648,4,2020-02-07 23:45:00,0.8865053827009379,0.9808778343288354,351.6233561733524,-45.96677256835087,30.55410388709423,174.91931720046912,0
3649,5,2020-02-08 00:00:00,0.861344892544124,0.9377220289245706,386.82782505473926,-24.5544239987807,31.75891578770753,571.8798425448383,0
3650,1,2020-02-08 00:15:00,0.1248733672663103,0.4747064433682649,377.1435023368663,-43.06534293613287,33.18656950749294,125.92320445294266,0
3651,2,2020-02-08 00:30:00,0.8080869954748882,0.980145035161038,397.1055492946056,-27.510837156760747,34.508167576408354,169.05589947168707,0
3652,3,2020-02-08 00:45:00,0.8320044685463385,0.4250574411325012,373.17026103202807,-32.86115412523668,54.90130141128738,142.69054207385884,0
3653,4,2020-02-08 01:00:00,0.8444486290007712,0.9937351908485154,375.9246245280861,-34.1304851733988,25.068097436456725,119.61275916664484,0
3654,5,2020-02-08 01:15:00,0.8587320297052827,0.5871749812565874,364.0184045524253,-18.28807247532812,52.70742725355141,129.2527879885576,0
3655,1,2020-02-08 01:30:00,0.8534180570931552,0.9793526086395364,384.52154698420605,-145.8020409352024,34.97877586176308,184.5187276562012,0
3656,2,2020-02-08 01:45:00,0.8749866122491363,0.9858618067481426,365.2783874633879,-29.19191385274931,33.77450774561713,672.4401271820043,0
3657,3,2020-02-08 02:00:00,0.9612769164647988,0.9693862662401276,379.51520347597176,-22.33103714299213,58.911351139597286,511.8722021052616,0
3658,4,2020-02-08 02:15:00,0.8835260018233723,0.9801891754209888,388.23252252343127,-19.752922606074694,31.58509921386409,181.89592501746324,0
3659,5,2020-02-08 02:30:00,0.8587268960435457,0.9706669991438256,249.54120047936925,-38.64447153668509,26.20015127252901,172.32258679708858,1
3660,1,2020-02-08 02:45:00,0.1117971603185244,0.941131223839074,370.5590079114604,-13.751122689131911,27.92689905979609,648.7645984025412,0
3661,2,2020-02-08 03:00:00,0.9837991382461436,0.9738281047827442,387.5896038001938,-42.27866564970187,26.9499978685601,108.19599669265357,0
3662,3,2020-02-08 03:15:00,0.8677920084513873,0.9760178449970732,355.49111975430355,-37.76475280914417,25.562692996428567,623.0820004527811,0
3663,4,2020-02-08 03:30:00,0.9650307048249448,0.9340642830968032,377.437086031809,-11.384595638801803,28.295573044410386,143.24499469395897,0
3664,5,2020-02-08 03:45:00,0.9931335472017506,0.9435741097586028,392.1387497374035,-32.45923162556684,32.73717931292235,157.0838441579386,0
3665,1,2020-02-08 04:00:00,0.8676469663192058,0.954658679562978,380.71694903305735,-39.140603560270485,31.646802449380512,131.86444880077627,0
3666,2,2020-02-08 04:15:00,0.8208484832094369,0.966473588045926,386.8363487354725,-144.05589894977322,30.200450748629137,143.9749218706335,1
3667,3,2020-02-08 04:30:00,0.8845573893810352,0.9569206769457894,353.1443530192695,-34.6214524388866,26.40924682816337,168.8247860159094,0
3668,4,2020-02-08 04:45:00,0.8286704220046971,0.9819893742486756,378.0579137960384,-30.893812141272576,27.794554547719738,690.2694726738239,0
3669,5,2020-02-08 05:00:00,0.8416363964148317,0.9242943648359284,351.21766012913025,-26.9864104382614,46.74411659736831,184.71349688363995,0
3670,1,2020-02-08 05:15:00,0.9294685024915444,0.953242744761429,379.7439579948025,-30.910771506118635,57.322875413730856,157.93582700824118,0
